customer_id,age,annual_income,monthly_income,employment_years,loan_amount,loan_term_months,interest_rate,emi,num_existing_loans,credit_utilization,num_late_payments_12m,credit_history_years,default
23525,43,157214.4,13101.2,2.8,215090.52,24,23.07,11272.48,2,0.254,0,22,0
23526,24,290552.64,24212.72,8.9,564964.11,48,23.21,18173.0,1,0.149,1,0,1
23527,65,170970.79,14247.57,9.3,395588.7,24,23.08,20734.0,2,0.339,2,44,1
23528,28,293878.08,24489.84,0.0,545926.51,12,23.51,51493.22,0,0.118,1,7,1
23529,29,518349.21,43195.77,7.6,1093268.59,48,20.94,33818.55,2,0.478,1,6,1
23530,66,295514.46,24626.2,3.8,373590.76,12,21.1,34804.38,1,0.506,1,43,1
23531,46,84728.3,7060.69,10.4,35462.12,24,12.12,1671.31,0,0.028,0,25,0
23532,24,175711.74,14642.64,0.0,57549.76,84,23.37,1397.25,0,0.273,1,0,0
23533,42,396544.71,33045.39,1.6,242853.35,24,19.02,12244.26,2,0.102,0,19,0
23534,49,226487.07,18873.92,0.0,263565.96,60,10.51,5666.37,1,0.309,0,28,0
23535,21,438853.92,36571.16,10.1,937546.48,60,21.21,25474.66,0,0.241,2,1,1
23536,57,162169.14,13514.1,0.5,217066.16,36,10.03,7007.17,1,0.154,0,36,0
23537,53,358921.61,29910.13,1.4,360622.06,36,18.0,13037.35,0,0.453,0,30,0
23538,21,368049.11,30670.76,7.5,413458.38,84,10.89,7055.52,0,0.415,1,0,0
23539,51,440185.05,36682.09,7.2,1064544.08,12,19.62,98420.01,0,0.045,1,30,1
23540,31,213714.24,17809.52,11.2,257691.01,24,23.98,13621.83,1,0.058,2,8,0
23541,56,437966.01,36497.17,11.7,777169.14,24,15.23,37767.31,1,0.166,2,35,1
23542,39,629876.79,52489.73,13.7,1518434.11,84,12.77,27433.78,0,0.5,0,16,0
23543,30,95192.16,7932.68,16.1,164808.05,36,17.99,5957.38,1,0.314,1,7,0
23544,45,304324.98,25360.41,13.2,447418.65,12,19.42,41322.31,2,0.26,0,21,0
23545,42,120189.51,10015.79,9.7,166689.1,48,20.07,5078.63,1,0.066,1,22,0
23546,37,192895.14,16074.6,9.1,329094.42,48,11.53,8590.57,1,0.357,0,15,0
23547,64,200930.18,16744.18,11.1,298874.04,84,10.91,5103.32,0,0.228,0,43,0
23548,52,286867.12,23905.59,0.0,503678.27,12,20.41,46756.88,0,0.224,1,32,1
23549,44,358172.69,29847.72,7.2,560437.85,36,14.88,19394.84,0,0.335,0,23,0
23550,32,466256.72,38854.73,0.0,1138643.96,48,19.33,34244.19,1,0.199,0,8,1
23551,48,338409.06,28200.76,4.3,734630.69,24,18.99,37028.15,0,0.244,0,25,1
23552,22,415323.82,34610.32,0.6,173409.74,84,18.39,3684.44,3,0.332,0,0,0
23553,64,172948.75,14412.4,9.9,363831.0,24,15.81,17781.29,2,0.311,1,44,1
23554,21,502991.96,41916.0,11.0,307271.45,84,10.69,5211.29,1,0.556,1,1,0
23555,55,80000.0,6666.67,14.1,65940.36,60,23.91,1893.53,2,0.551,0,31,0
23556,37,636249.49,53020.79,3.2,423663.24,84,17.2,8706.94,0,0.501,0,16,0
23557,56,581635.94,48469.66,4.7,640837.45,12,18.45,58889.3,3,0.245,1,33,1
23558,38,431501.83,35958.49,13.4,435681.44,84,21.46,10061.45,0,0.304,0,17,0
23559,22,903908.06,75325.67,5.4,2056168.51,48,9.55,51706.51,4,0.161,0,0,0
23560,67,120341.73,10028.48,4.4,175123.12,60,10.89,3798.0,1,0.55,1,44,0
23561,58,437885.88,36490.49,11.6,411471.19,48,15.72,11602.29,1,0.524,1,36,0
23562,23,317284.16,26440.35,10.6,485142.14,24,12.2,22882.66,1,0.151,0,0,0
23563,22,335052.59,27921.05,12.8,477607.69,36,12.25,15920.5,0,0.409,0,0,0
23564,46,165746.54,13812.21,10.4,404326.27,48,10.83,10416.68,0,0.231,1,24,0
23565,67,361278.26,30106.52,6.0,240480.22,48,17.61,7015.19,2,0.106,1,45,0
23566,49,352890.01,29407.5,14.9,690967.39,84,17.47,14308.79,1,0.443,0,27,0
23567,21,210071.33,17505.94,12.4,70252.06,12,21.88,6571.14,2,0.443,0,0,0
23568,55,286545.69,23878.81,7.9,306981.07,36,16.38,10850.22,1,0.227,0,32,0
23569,41,153698.48,12808.21,12.4,180843.52,36,19.21,6648.22,2,0.306,3,19,0
23570,52,243360.85,20280.07,7.9,573696.61,12,14.73,51707.82,0,0.684,0,28,1
23571,38,479456.69,39954.72,3.4,218450.84,24,14.02,10490.52,2,0.101,1,18,0
23572,21,484272.68,40356.06,8.6,622344.82,60,21.89,17149.59,0,0.115,0,0,0
23573,21,435543.87,36295.32,17.6,363928.44,24,23.88,19219.51,1,0.413,1,1,0
23574,51,479353.54,39946.13,13.2,97766.3,84,8.55,1550.73,0,0.221,2,29,0
23575,52,482498.23,40208.19,10.1,195603.19,84,18.5,4168.68,1,0.421,0,31,0
23576,36,214964.16,17913.68,3.5,237622.42,12,12.06,21119.13,3,0.155,1,13,0
23577,25,351432.66,29286.05,2.1,698439.8,36,11.84,23144.86,0,0.643,0,4,1
23578,58,510624.55,42552.05,6.8,1235961.19,36,18.3,44869.18,3,0.563,1,36,1
23579,28,148779.23,12398.27,5.0,198808.99,48,9.61,5005.16,2,0.45,0,7,0
23580,30,148351.58,12362.63,8.1,370825.84,12,23.68,35007.74,3,0.636,2,8,1
23581,43,144303.71,12025.31,8.8,43003.84,48,23.68,1394.41,2,0.237,1,23,0
23582,56,121446.6,10120.55,0.9,31139.01,48,13.26,839.41,3,0.612,1,36,0
23583,69,175360.1,14613.34,3.8,188101.51,36,18.73,6869.4,6,0.116,0,45,0
23584,51,228037.57,19003.13,6.2,218375.83,12,9.46,19143.9,0,0.323,1,28,0
23585,68,631689.19,52640.77,10.2,561094.15,24,8.41,25481.82,2,0.493,1,47,0
23586,52,238294.57,19857.88,10.4,530484.58,60,11.28,11608.23,0,0.261,0,29,0
23587,62,138942.42,11578.54,2.8,205982.67,60,9.07,4282.86,3,0.092,1,41,0
23588,29,322253.63,26854.47,1.9,343010.45,24,8.0,15513.43,0,0.119,0,5,0
23589,23,269822.1,22485.18,3.3,69486.79,36,9.61,2229.44,2,0.697,0,1,0
23590,53,200573.1,16714.42,12.0,51924.83,60,8.12,1055.83,3,0.075,1,30,0
23591,68,220955.9,18412.99,5.6,107856.01,36,11.94,3579.27,3,0.117,0,46,0
23592,57,505621.91,42135.16,8.5,393935.14,60,20.16,10471.97,1,0.431,1,34,0
23593,37,146540.58,12211.71,10.1,40479.43,36,20.28,1510.14,0,0.324,1,13,0
23594,44,128941.65,10745.14,14.1,80362.96,84,11.23,1385.75,0,0.262,0,23,0
23595,26,374526.49,31210.54,1.9,119039.69,84,11.73,2084.23,0,0.289,2,5,0
23596,37,218166.71,18180.56,14.1,489235.32,60,16.66,12069.5,2,0.006,1,13,0
23597,54,644419.08,53701.59,10.9,957389.28,60,19.32,25004.08,3,0.119,1,30,0
23598,29,274538.94,22878.24,16.3,318357.29,24,10.32,14737.64,1,0.463,0,8,0
23599,44,282042.69,23503.56,15.0,282839.07,36,17.44,10146.03,0,0.455,0,20,0
23600,35,439448.55,36620.71,8.5,978553.33,24,8.81,44619.7,0,0.14,2,11,0
23601,45,128530.29,10710.86,4.3,129362.1,60,11.22,2826.86,1,0.14,0,25,0
23602,58,351088.29,29257.36,11.3,399235.29,60,10.8,8640.58,1,0.334,0,35,0
23603,64,247011.68,20584.31,2.4,92321.54,60,12.87,2094.46,0,0.704,0,43,0
23604,41,495539.99,41295.0,9.1,1067309.5,36,19.89,39605.25,2,0.402,1,21,1
23605,61,214617.23,17884.77,4.3,190186.59,48,16.17,5406.51,2,0.228,2,39,0
23606,55,323971.57,26997.63,6.8,561593.96,60,20.77,15120.43,1,0.384,1,34,1
23607,66,247834.85,20652.9,0.0,100229.31,60,21.93,2764.24,1,0.474,2,44,0
23608,57,364561.21,30380.1,7.6,339618.17,84,17.42,7023.05,0,0.622,2,34,0
23609,47,261562.07,21796.84,8.6,137796.37,36,18.51,5016.99,0,0.144,0,23,0
23610,54,338119.68,28176.64,5.3,650593.1,60,8.25,13269.66,1,0.521,1,31,0
23611,36,712559.96,59380.0,7.6,1338446.95,12,20.43,124261.99,0,0.336,2,12,1
23612,54,257045.05,21420.42,2.6,482477.27,12,12.44,42966.9,1,0.587,0,33,1
23613,55,362715.74,30226.31,11.9,254400.96,60,19.5,6669.49,1,0.236,2,34,0
23614,50,930273.55,77522.8,8.1,1478890.43,48,19.04,44250.22,1,0.623,1,28,1
23615,26,360384.67,30032.06,19.2,152887.52,60,9.72,3227.38,3,0.119,0,5,0
23616,46,87808.29,7317.36,9.5,53213.52,48,20.22,1625.55,2,0.396,1,25,0
23617,55,212536.39,17711.37,9.9,513611.07,84,18.53,10955.13,1,0.109,0,31,0
23618,30,162449.98,13537.5,5.7,222516.91,12,15.94,20182.83,2,0.066,0,6,1
23619,59,470232.04,39186.0,14.0,792294.8,12,21.74,74055.24,1,0.446,0,38,1
23620,62,282968.35,23580.7,5.9,105313.04,36,11.91,3493.37,2,0.409,1,41,0
23621,47,504719.95,42060.0,16.6,336149.09,24,16.32,16510.35,0,0.379,0,26,0
23622,68,402632.05,33552.67,16.5,926496.48,24,11.24,43285.31,2,0.643,0,48,1
23623,63,401764.04,33480.34,5.4,146215.05,60,19.2,3809.01,0,0.285,0,42,0
23624,43,160869.12,13405.76,6.6,229524.61,60,23.42,6525.91,2,0.335,1,19,0
23625,64,381721.78,31810.15,4.4,806045.39,24,8.35,36584.05,3,0.34,1,41,1
23626,66,587302.31,48941.86,1.3,1305882.62,12,12.4,116270.59,1,0.438,0,44,1
23627,26,143839.26,11986.61,9.5,116960.5,36,18.75,4272.54,2,0.142,0,3,0
23628,69,253071.74,21089.31,8.0,96615.26,12,19.82,8941.59,0,0.083,0,48,0
23629,21,354055.66,29504.64,11.3,278870.43,24,22.26,14503.11,1,0.407,0,1,0
23630,44,311454.32,25954.53,7.7,484750.21,48,20.94,14994.99,0,0.394,0,22,0
23631,66,608220.98,50685.08,12.4,996302.39,12,20.58,92568.76,3,0.594,0,46,1
23632,56,426878.07,35573.17,7.8,723826.74,60,21.21,19667.55,2,0.454,0,32,0
23633,34,363322.43,30276.87,7.0,347482.01,36,15.57,12142.8,4,0.408,0,10,0
23634,52,446324.16,37193.68,8.4,609234.39,60,15.86,14770.12,2,0.195,0,30,0
23635,31,434584.1,36215.34,11.8,398433.52,60,10.63,8589.57,2,0.065,0,7,0
23636,32,302711.22,25225.94,6.2,681231.93,60,10.31,14578.29,2,0.578,1,11,0
23637,65,248348.9,20695.74,12.5,57682.86,84,23.35,1399.75,0,0.228,1,42,0
23638,23,486579.13,40548.26,4.3,461686.76,24,10.64,21441.14,0,0.397,1,0,0
23639,68,204528.08,17044.01,6.4,398233.44,48,11.23,10337.09,3,0.147,1,45,1
23640,43,286032.49,23836.04,0.0,714216.65,48,10.82,18396.93,1,0.243,1,21,1
23641,24,166314.06,13859.5,6.3,174761.16,12,18.46,16060.39,0,0.073,1,4,0
23642,59,427554.83,35629.57,2.4,409213.75,60,8.19,8334.64,1,0.136,0,39,0
23643,23,549223.89,45768.66,10.8,1046746.76,12,19.41,96669.54,1,0.352,0,3,1
23644,36,185762.81,15480.23,10.5,405024.32,24,21.87,20985.92,1,0.086,0,14,0
23645,32,274590.26,22882.52,14.1,391304.15,60,14.78,9263.97,1,0.339,4,12,1
23646,59,233273.56,19439.46,16.3,490117.76,36,15.81,17185.15,1,0.124,1,37,0
23647,40,507708.71,42309.06,7.2,1132829.22,60,9.36,23714.09,2,0.413,0,19,1
23648,53,602284.82,50190.4,4.3,577542.45,48,9.23,14435.33,0,0.406,0,29,0
23649,24,233386.99,19448.92,10.3,205335.97,36,20.58,7691.84,1,0.114,1,0,0
23650,55,80000.0,6666.67,6.1,35099.35,84,19.09,760.31,2,0.469,1,34,0
23651,55,527761.92,43980.16,5.0,262368.56,48,19.7,7942.09,0,0.133,1,31,0
23652,35,303321.16,25276.76,7.9,441561.8,84,20.12,9837.34,4,0.102,0,14,0
23653,64,303906.92,25325.58,5.1,135016.95,24,13.93,6478.09,2,0.081,1,43,0
23654,44,480151.47,40012.62,18.3,906555.61,12,19.64,83822.21,2,0.532,0,23,1
23655,53,247209.42,20600.78,6.7,314628.25,24,14.56,15189.58,0,0.251,1,29,0
23656,29,216395.31,18032.94,7.8,472920.57,36,8.48,14924.56,1,0.429,0,6,1
23657,66,248238.63,20686.55,12.0,430115.22,36,11.26,14134.44,0,0.362,1,46,0
23658,33,378716.51,31559.71,18.9,397191.96,48,13.95,10843.9,0,0.15,4,12,0
23659,51,460230.91,38352.58,6.9,336805.58,84,8.35,5308.45,1,0.327,2,31,0
23660,25,671035.19,55919.6,0.0,712647.22,60,16.22,17413.61,1,0.382,0,4,0
23661,23,362832.37,30236.03,7.6,448514.48,36,16.49,15877.16,1,0.296,2,3,0
23662,27,275870.58,22989.22,0.0,544145.24,84,13.42,10023.74,4,0.042,1,5,0
23663,67,461896.18,38491.35,5.4,427590.81,84,18.11,9014.62,2,0.352,3,47,0
23664,31,182475.45,15206.29,15.5,106424.54,12,13.67,9539.04,0,0.54,3,7,0
23665,64,603013.05,50251.09,4.0,934150.45,12,22.96,87863.41,1,0.644,0,41,1
23666,49,329617.6,27468.13,2.8,361342.4,84,23.09,8709.61,0,0.087,0,25,0
23667,25,264515.43,22042.95,12.3,285462.16,84,16.03,5674.75,2,0.139,0,2,0
23668,42,182770.66,15230.89,6.9,183794.1,48,9.39,4607.84,0,0.245,1,19,0
23669,44,405740.87,33811.74,14.0,560644.81,60,12.33,12564.93,0,0.143,0,20,0
23670,34,257736.17,21478.01,6.6,323584.98,24,17.9,16139.06,2,0.628,1,11,0
23671,50,282902.86,23575.24,11.2,661297.21,60,12.98,15039.77,0,0.3,2,28,1
23672,63,128592.41,10716.03,0.3,107267.78,60,21.01,2902.56,2,0.375,0,41,0
23673,64,238627.82,19885.65,3.3,218760.04,36,14.89,7571.61,0,0.364,0,44,0
23674,46,223183.9,18598.66,7.1,205965.2,12,13.13,18408.82,1,0.061,0,24,0
23675,64,365594.99,30466.25,6.0,853986.52,36,17.79,30783.77,1,0.287,0,40,0
23676,66,259413.04,21617.75,20.5,70206.97,60,19.93,1857.32,2,0.191,0,46,0
23677,25,80000.0,6666.67,13.1,26372.93,48,11.85,692.56,2,0.512,0,4,0
23678,52,240985.96,20082.16,12.9,540481.21,84,20.69,12227.59,0,0.273,0,31,0
23679,58,143308.98,11942.42,7.1,101787.65,12,12.22,9054.19,1,0.165,1,35,1
23680,21,176059.54,14671.63,1.0,278645.5,84,16.77,5657.37,0,0.512,0,1,0
23681,50,489893.01,40824.42,16.4,555508.99,36,15.1,19284.12,0,0.728,0,29,0
23682,65,127453.66,10621.14,0.0,81920.99,12,15.89,7428.5,1,0.468,0,44,0
23683,34,343664.72,28638.73,5.2,753320.98,48,10.23,19189.48,1,0.426,0,14,0
23684,63,230127.75,19177.31,10.9,316492.24,36,16.42,11192.67,3,0.153,0,40,0
23685,66,208977.61,17414.8,21.0,312824.49,36,10.94,10232.59,0,0.345,2,46,0
23686,52,181741.04,15145.09,16.7,41934.92,24,12.76,1988.94,0,0.046,0,30,0
23687,51,347931.76,28994.31,11.1,529364.64,36,21.83,20170.15,2,0.148,1,29,0
23688,47,368023.65,30668.64,18.7,181257.61,60,20.05,4807.26,2,0.184,1,24,0
23689,41,125169.62,10430.8,5.5,287906.99,48,18.73,8567.49,1,0.124,1,19,0
23690,43,527161.41,43930.12,10.3,652358.27,84,19.32,14220.48,1,0.272,2,19,0
23691,46,163876.43,13656.37,15.3,396442.95,24,20.33,20241.25,0,0.409,2,23,0
23692,44,360160.32,30013.36,1.0,364185.25,48,8.63,8998.92,4,0.352,0,23,0
23693,61,164311.03,13692.59,9.9,208031.77,24,12.42,9833.63,1,0.097,0,39,0
23694,58,235736.26,19644.69,10.2,56865.59,12,10.72,5018.45,2,0.297,3,36,0
23695,38,156466.8,13038.9,10.1,36595.49,36,21.77,1393.25,1,0.064,0,16,0
23696,46,227664.81,18972.07,2.8,396112.19,60,18.44,10153.7,1,0.128,1,23,0
23697,31,268206.55,22350.55,10.2,55436.64,48,15.7,1562.59,1,0.269,1,7,0
23698,29,166931.81,13910.98,9.5,399249.35,24,21.53,20619.77,0,0.207,1,9,0
23699,39,347048.79,28920.73,5.3,843385.79,12,8.88,73708.41,1,0.372,2,17,1
23700,23,370539.76,30878.31,11.9,275286.9,60,8.2,5608.21,0,0.558,1,0,0
23701,62,1147406.54,95617.21,14.8,2370920.6,48,9.98,60109.9,2,0.257,0,42,0
23702,27,471817.67,39318.14,4.5,1015998.51,12,12.21,90370.08,3,0.293,1,3,1
23703,37,534031.54,44502.63,10.5,269025.33,60,14.56,6338.13,1,0.153,0,13,0
23704,33,122454.19,10204.52,14.9,253628.13,24,10.13,11718.88,1,0.261,0,11,1
23705,31,111387.15,9282.26,15.0,243436.13,12,16.84,22184.05,1,0.303,0,10,1
23706,39,255634.69,21302.89,7.2,269562.08,84,17.94,5656.14,1,0.361,2,16,0
23707,56,724623.98,60385.33,13.4,1300728.38,12,16.26,118176.3,0,0.58,0,33,0
23708,64,1021907.38,85158.95,6.8,830878.17,12,14.5,74797.77,3,0.269,0,43,0
23709,30,210287.75,17523.98,12.1,320175.04,84,19.78,7067.52,0,0.111,1,8,0
23710,32,221214.61,18434.55,4.3,329169.43,84,20.35,7379.13,1,0.199,1,12,0
23711,44,389238.27,32436.52,0.4,186196.6,24,12.68,8824.17,1,0.187,1,22,0
23712,36,268718.74,22393.23,10.7,629039.53,84,9.52,10287.45,2,0.158,0,14,0
23713,60,272129.35,22677.45,12.4,642064.29,36,13.58,21813.49,1,0.614,1,38,1
23714,31,407358.76,33946.56,11.5,969322.89,24,18.85,48791.61,2,0.098,0,9,1
23715,40,1152863.03,96071.92,3.9,1651840.34,84,8.49,26151.04,1,0.378,0,16,0
23716,47,569370.52,47447.54,0.0,442394.76,36,14.04,15128.6,0,0.146,0,24,0
23717,39,755068.14,62922.34,12.4,1434964.08,36,20.29,53540.68,1,0.216,0,16,0
23718,51,117940.15,9828.35,15.3,203048.12,24,16.7,10009.91,2,0.238,2,31,1
23719,60,507570.42,42297.54,0.0,1123378.24,48,21.74,35234.86,1,0.081,1,38,1
23720,47,184437.46,15369.79,6.5,398348.94,84,9.99,6611.01,1,0.21,0,23,0
23721,43,685719.71,57143.31,3.3,576149.95,60,16.22,14078.28,1,0.441,1,22,0
23722,67,584588.39,48715.7,9.2,902134.18,84,19.14,19568.45,1,0.355,3,46,1
23723,69,401076.48,33423.04,14.7,485015.31,48,14.62,13405.1,1,0.449,0,48,0
23724,69,204547.06,17045.59,6.8,478090.65,12,15.22,43201.3,0,0.187,1,49,1
23725,21,232836.3,19403.02,5.5,265545.78,60,15.88,6440.64,1,0.308,0,0,0
23726,62,242448.95,20204.08,10.0,83854.16,60,10.47,1801.11,0,0.434,0,40,0
23727,65,434159.29,36179.94,0.0,575905.94,12,16.23,52315.14,1,0.036,2,45,0
23728,60,362922.24,30243.52,12.2,264878.92,60,12.01,5893.42,2,0.154,0,39,0
23729,57,603207.28,50267.27,13.3,135470.46,24,14.51,6537.01,1,0.026,1,37,0
23730,38,663583.48,55298.62,8.0,1524756.32,36,11.37,50186.16,2,0.287,2,16,0
23731,56,194331.58,16194.3,5.8,339536.56,48,14.21,9314.15,0,0.203,1,33,0
23732,49,376095.45,31341.29,6.6,176562.1,84,19.66,3884.71,1,0.193,0,29,0
23733,61,373815.67,31151.31,6.6,401040.45,60,15.74,9697.21,1,0.24,1,39,0
23734,38,282798.01,23566.5,7.7,237811.6,48,20.93,7355.05,1,0.368,1,18,0
23735,57,474910.82,39575.9,0.2,986612.43,24,20.9,50649.27,1,0.123,1,36,1
23736,59,379073.99,31589.5,10.1,683245.15,36,10.51,22210.36,0,0.215,0,37,0
23737,61,222508.61,18542.38,6.2,100722.85,36,8.96,3201.08,2,0.132,3,37,0
23738,29,276216.82,23018.07,8.1,59453.48,24,12.76,2819.83,0,0.229,1,8,0
23739,63,249045.14,20753.76,5.1,519423.6,36,16.45,18377.0,2,0.326,0,41,0
23740,31,206125.69,17177.14,9.9,483652.54,12,13.0,43198.53,0,0.251,1,10,1
23741,66,284173.16,23681.1,14.6,685498.27,48,8.69,16957.93,1,0.258,1,44,0
23742,22,155055.4,12921.28,9.0,73439.84,84,16.37,1474.19,0,0.306,2,1,0
23743,31,375848.47,31320.71,0.0,413244.09,12,15.85,37464.66,1,0.184,0,11,0
23744,50,598426.62,49868.88,8.0,288046.03,24,19.55,14597.09,0,0.171,1,26,0
23745,47,304137.63,25344.8,9.0,714416.19,84,11.96,12596.12,2,0.12,0,27,0
23746,54,476019.4,39668.28,7.7,590324.84,48,9.05,14704.28,1,0.262,0,31,0
23747,40,320508.72,26709.06,4.2,734843.24,48,18.98,21964.15,1,0.149,0,20,1
23748,21,177894.79,14824.57,7.8,221376.01,24,19.16,11176.48,2,0.495,2,0,1
23749,51,808982.51,67415.21,12.2,330737.6,12,8.0,28770.34,1,0.213,0,31,0
23750,46,88325.61,7360.47,6.5,90260.01,12,14.15,8110.56,3,0.39,0,25,0
23751,45,298090.88,24840.91,14.9,725637.75,12,12.11,64509.38,4,0.434,2,25,1
23752,39,201939.52,16828.29,4.7,447494.37,24,23.8,23614.87,0,0.279,1,19,1
23753,64,653989.47,54499.12,2.8,903694.15,24,17.0,44680.68,0,0.161,0,42,0
23754,59,330375.17,27531.26,6.8,315942.75,60,11.16,6894.6,1,0.052,0,38,0
23755,29,1064204.77,88683.73,0.0,614309.67,24,17.4,30491.06,1,0.072,0,5,0
23756,22,301945.97,25162.16,8.0,156135.81,48,10.71,4013.46,3,0.427,1,0,0
23757,29,202719.64,16893.3,6.3,113151.21,84,17.63,2353.72,2,0.407,3,7,0
23758,23,126104.41,10508.7,11.4,179535.59,84,22.08,4214.66,0,0.57,2,0,0
23759,55,515721.77,42976.81,0.0,932983.21,84,16.6,18851.21,0,0.564,1,34,0
23760,51,195366.95,16280.58,11.8,172261.3,48,16.39,4916.41,1,0.555,1,29,0
23761,43,240408.71,20034.06,8.8,592306.98,12,8.61,51691.06,2,0.251,0,22,1
23762,49,548012.58,45667.72,15.9,697973.62,60,17.93,17697.37,2,0.073,0,25,0
23763,60,502164.36,41847.03,7.2,788318.3,24,9.08,36043.06,2,0.309,0,38,0
23764,61,218640.19,18220.02,9.7,313257.59,60,17.16,7812.23,1,0.181,1,39,0
23765,42,236332.69,19694.39,11.2,466372.26,60,16.96,11580.52,2,0.073,1,18,0
23766,50,123249.47,10270.79,0.0,289875.63,12,12.26,25790.37,1,0.232,2,27,1
23767,49,106111.34,8842.61,13.6,228023.62,48,23.32,7348.53,1,0.297,0,26,0
23768,67,434455.6,36204.63,7.4,601344.38,36,10.72,19607.6,0,0.449,0,46,0
23769,58,459098.85,38258.24,1.6,1082760.82,84,12.84,19603.48,0,0.068,1,37,0
23770,36,354550.09,29545.84,7.6,412384.39,48,21.66,12916.61,2,0.611,2,12,1
23771,64,325661.04,27138.42,13.9,120406.27,48,23.27,3877.03,0,0.096,0,42,0
23772,40,208337.93,17361.49,6.3,105234.17,48,22.92,3368.3,0,0.415,0,20,0
23773,58,617890.38,51490.86,8.5,1476679.2,84,20.62,33344.92,0,0.342,0,37,0
23774,68,121538.87,10128.24,0.0,287089.18,60,9.97,6095.56,2,0.128,0,48,0
23775,60,234627.21,19552.27,3.7,540006.61,48,8.49,13307.7,0,0.275,1,36,1
23776,26,321370.74,26780.9,11.5,619735.88,36,14.14,21223.27,3,0.147,0,4,1
23777,31,296497.42,24708.12,13.3,522531.57,12,19.98,48399.45,2,0.369,1,10,1
23778,59,296254.92,24687.91,9.1,629993.55,48,23.95,20521.54,0,0.066,0,38,0
23779,27,228747.8,19062.32,10.9,280030.59,36,21.38,10604.89,3,0.18,2,4,1
23780,21,388657.48,32388.12,6.0,567007.29,84,22.19,13349.28,0,0.264,2,0,0
23781,33,161507.01,13458.92,8.1,365996.86,12,14.39,32929.0,1,0.349,1,13,1
23782,44,275956.16,22996.35,2.7,91228.42,12,12.36,8120.91,0,0.384,0,24,0
23783,27,368041.32,30670.11,5.5,550400.16,60,15.15,13137.36,2,0.186,3,5,1
23784,28,251132.25,20927.69,7.9,270407.89,24,15.17,13133.02,0,0.097,0,8,0
23785,37,297269.23,24772.44,0.2,439305.03,48,17.65,12824.38,2,0.149,0,16,1
23786,50,330300.15,27525.01,20.0,793287.31,48,8.63,19601.91,1,0.436,2,28,0
23787,47,122956.96,10246.41,4.5,246780.51,36,17.05,8804.54,0,0.073,0,24,0
23788,60,128843.0,10736.92,9.1,166990.51,36,10.55,5431.54,0,0.119,0,37,0
23789,69,317097.44,26424.79,1.7,559953.05,24,9.76,25777.01,1,0.496,0,47,1
23790,22,218777.16,18231.43,0.0,327005.18,60,15.51,7867.25,1,0.889,0,2,0
23791,54,225480.53,18790.04,16.6,147355.27,48,17.07,4257.28,1,0.492,1,34,0
23792,29,394156.63,32846.39,8.3,492270.18,36,19.15,18082.02,1,0.455,0,7,0
23793,38,180878.52,15073.21,0.0,82309.33,84,13.27,1509.48,1,0.452,1,16,0
23794,37,88732.34,7394.36,2.9,110878.91,84,22.83,2654.56,2,0.354,1,13,0
23795,55,679093.7,56591.14,18.3,822128.72,24,9.07,37585.15,3,0.296,1,31,0
23796,33,543031.03,45252.59,10.4,980794.66,36,23.22,38078.84,2,0.107,2,13,0
23797,64,539600.72,44966.73,0.0,442301.87,12,19.36,40837.06,2,0.345,0,43,1
23798,39,169333.63,14111.14,5.4,186933.43,12,14.16,16798.29,1,0.405,0,16,0
23799,60,285298.29,23774.86,7.1,327136.74,24,20.71,16763.57,1,0.288,0,36,1
23800,67,157281.22,13106.77,10.6,93569.58,36,16.88,3330.43,0,0.491,0,43,0
23801,46,287799.76,23983.31,8.0,542442.31,36,19.49,20018.42,1,0.156,2,22,1
23802,25,249195.88,20766.32,0.0,433437.97,60,9.21,9041.7,2,0.349,2,3,1
23803,55,172987.03,14415.59,4.8,194052.9,48,13.46,5250.37,1,0.482,0,32,0
23804,41,381414.91,31784.58,3.5,215241.64,12,13.21,19246.01,1,0.272,2,19,0
23805,37,260570.45,21714.2,11.7,523995.46,24,17.27,25975.55,0,0.789,0,15,1
23806,43,701762.38,58480.2,5.3,1258782.55,36,19.96,46755.22,0,0.26,1,21,0
23807,35,309554.67,25796.22,5.2,534798.35,48,11.09,13845.53,1,0.288,0,11,0
23808,34,82954.88,6912.91,6.7,197001.04,36,19.9,7311.23,0,0.337,0,11,0
23809,69,119842.87,9986.91,3.7,245461.5,48,17.71,7173.29,2,0.164,0,45,0
23810,34,845614.73,70467.89,15.5,1917067.85,84,18.73,41117.03,0,0.435,0,12,1
23811,43,247825.84,20652.15,13.6,483037.43,48,14.49,13318.75,0,0.501,0,20,0
23812,56,334370.21,27864.18,13.8,640190.74,12,10.86,56539.32,0,0.336,1,34,1
23813,31,298004.71,24833.73,1.8,579418.4,60,15.18,13839.13,1,0.315,0,7,0
23814,51,602088.53,50174.04,9.8,1429610.18,12,13.06,127729.13,1,0.185,2,28,1
23815,64,114295.77,9524.65,11.9,160867.53,84,15.09,3112.35,2,0.232,0,43,0
23816,60,576439.72,48036.64,2.9,659530.09,36,18.52,24015.99,2,0.333,2,38,0
23817,22,556925.02,46410.42,2.1,1342605.81,12,10.06,118073.85,0,0.103,1,0,1
23818,40,297473.26,24789.44,3.0,722414.85,84,23.52,17607.54,2,0.093,0,17,0
23819,21,364631.69,30385.97,0.7,804584.53,60,12.49,18097.4,3,0.092,1,0,0
